id_annotation	id_annotator	caption	url	Meta	True	Action	Subjective	Story	Irrelevant	Other	Comment	When	How	Where	Identification	source	image_id
160	1	police car approaching a building by night	http://l7.alamy.com/zooms/9c818fbb89a14c34b3b5e5a9566908a9/mantova-police-car-approaching-a-building-by-night-italy-ayj9ra.jpg	0	1	0	0	0	0	0		0	0	0	0	None	rfwhiavxhf.jpg
161	1	the best gift for photographers - wrist strap - black / blue - lucky camera straps - genuine leather camera strap personalised handmade	https://cdn.shopify.com/s/files/1/0291/0541/products/Wrist_Straps-72815_7924cd4e-9a1c-4284-952a-f458e06fcd8f_1024x1024.jpg?v=1441099113	0	0	0	1	0	0	0		0	0	0	0	None	cvepuzyoan.jpg
162	1	blue and pink wavy shiny ribbon on a dark background vector	https://us.123rf.com/450wm/giulianni/giulianni1606/giulianni160600002/58310804-blue-and-pink-wavy-shiny-ribbon-on-a-dark-background.jpg?ver=6	0	1	0	0	0	0	0		0	0	0	0	None	ygbuhmjdem.jpg
163	1	fit man stretching and listening to music by the sea	https://media.istockphoto.com/photos/fit-man-stretching-and-listening-to-music-by-the-sea-picture-id674559330?k=6&m=674559330&s=612x612&w=0&h=cJinKW5G-ndIiMb9RzVLp3Lmd4opY75T2tUCeMSJ9hU=	0	1	0	0	0	0	0		0	0	0	0	None	ygxfhdhtxh.jpg
164	1	biological species scratching an itch against a tree	http://c8.alamy.com/comp/K66R3P/american-bison-scratching-an-itch-against-a-tree-in-elk-island-national-K66R3P.jpg	0	1	0	0	0	0	0		0	0	0	0	None	atxtuzoxbl.jpg
165	1	a slideshow of some of the best tiny houses available	http://www.nextavenue.org/wp-content/uploads/2017/05/image-3-w1024-750x485.jpg	0	0	0	1	0	0	0		0	0	0	0	None	dxxxrznmrf.jpg
166	1	flag and festive cake on a plate	http://l7.alamy.com/zooms/51944b87b2e04398aa2dce747758dc8a/us-flag-and-festive-cake-on-a-plate-gbc68j.jpg	0	1	0	1	0	0	0		0	0	0	0	None	gewsaafims.jpg
167	1	could make the hallway to the master suite all glass to add some additional separation interesting !	https://i.pinimg.com/736x/4c/47/a1/4c47a160a5f9e65cba4bdabaa67d6b6c--energy-efficient-homes-home-floor-plans.jpg	0	0	0	1	0	0	0		0	0	0	0	None	itvistztlh.jpg
168	1	wedding dress with a v neck	https://www.pronovias.com/media/catalog/product/cache/small_image/9df78eab33525d08d6e5fb8d27136e95/e/l/elva_b.jpg	0	1	0	0	0	0	0		0	0	0	0	None	onjyqrehul.jpg
169	1	bride at the barn at high point farms	http://jimmyandkim.com/wp-content/uploads/2014/09/chattanooga-wedding-photographers-004.jpg	0	1	0	0	1	0	0		0	0	0	0	None	qcscfiphpb.jpg
170	1	coach and person react against basketball team during event .	https://media.gettyimages.com/photos/head-coach-greg-mcdermott-and-assistant-coach-darian-devries-of-the-picture-id653979100	0	1	0	0	0	0	0		0	0	0	0	None	omondyjkpl.jpg
171	1	portrait of a happy young man in a red wig	https://thumb7.shutterstock.com/display_pic_with_logo/2181548/306465629/stock-photo-portrait-of-a-happy-young-man-in-a-red-wig-306465629.jpg	0	1	0	0	0	0	0		0	0	0	0	None	kleqdzmtng.jpg
172	1	a necklace , charm bracelet and set of earrings with logos .	https://today.duke.edu/sites/default/files/styles/story_body/public/Jewelry%20HERO.jpg?itok=_RWZa3vk	0	1	0	0	0	0	0		0	0	0	0	None	dlfithkann.jpg
173	1	this castle dates back to the 19th century .	http://media.cntraveller.in/wp-content/uploads/2014/08/UK_castle.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yrziowjfxa.jpg
174	1	person finally get their hands with win	https://www.thesun.co.uk/wp-content/uploads/2017/04/nintchdbpict000293376642.jpg?strip=all&w=960	0	1	0	0	0	0	0		0	0	0	0	None	pxjotzwaao.jpg
175	1	images from the girls basketball game .	http://basketball.dailyherald.com/storyimage/DA/20120112/sports/701129647/EP/1/5/EP-701129647.jpg&updated=201201122120&MaxW=800&maxH=800&noborder	0	1	0	0	0	0	0		0	0	0	0	None	uemtadtbam.jpg
176	1	the nerves of the knee	http://l7.alamy.com/zooms/862c5a56486d41539ef2e649e0302d4c/the-nerves-of-the-knee-ack23r.jpg	0	1	0	0	0	0	0		0	0	0	0	None	dkpqlwywfi.jpg
177	1	funny pictures of the day	https://i.pinimg.com/736x/ae/2c/68/ae2c6885f2e4203e098d35a235aa6b8a--funny-shit-funny-stuff.jpg	0	0	0	1	0	0	0		0	0	0	0	None	oqxqltnglp.jpg
178	1	the sign for a city .	https://ak3.picdn.net/shutterstock/videos/3901463/thumb/4.jpg?i10c=img.resize(height:160)	0	1	0	0	0	0	0		0	0	0	0	None	fbewqqnqsl.jpg
179	1	pop rock artist in the audience during the event	https://media.gettyimages.com/photos/singer-demi-lovato-in-the-audience-during-the-ufc-199-event-at-the-picture-id538199306?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	gojhophggq.jpg
180	1	young woman lying in the grass	http://l7.alamy.com/zooms/7a39331f54bb4d219f121f4227bbaa3d/young-woman-lying-in-the-grass-bgdajj.jpg	0	1	0	0	0	0	0		0	0	0	0	None	wjzdanzmlv.jpg
181	1	a person with a cloud .	https://us.123rf.com/450wm/weiskraft/weiskraft1502/weiskraft150200163/36157181-a-person-with-a-cloud-icon-home-human-thought-bubble-above-his-head-flat-design-style-made-in-vector.jpg?ver=6	0	0	0	1	0	0	0		0	0	0	0	None	srbycyuknj.jpg
182	1	person is available with a gift box .	https://cdn.shopify.com/s/files/1/1564/5719/products/Soul___Ark_Black_Matt_Box_Soy_Candle_5f44f6ec-02ac-4048-bab1-935f303dbbf0_600x@2x.jpg?v=1503899328	0	0	0	1	0	0	1	should person be object/item/candle instead? 	0	0	0	0	None	cbdfketakt.jpg
183	1	square greeting card with image of a snowman holding a twig with ball on the background of winter trees .	https://thumb9.shutterstock.com/display_pic_with_logo/3124964/764872822/stock-vector-square-greeting-card-with-image-of-a-snowman-holding-a-twig-with-christmas-ball-on-the-background-764872822.jpg	0	1	0	0	0	0	0		0	0	0	0	None	verbabetwn.jpg
184	1	sheep grazing on the highlands .	https://ak1.picdn.net/shutterstock/videos/24120121/thumb/1.jpg	0	1	0	0	0	0	0		0	0	0	0	None	ofsludfvph.jpg
185	1	people pouring water on the hands of monks	https://ak3.picdn.net/shutterstock/videos/26548403/thumb/1.jpg?i10c=img.resize(height:160)	0	1	0	0	0	0	0		0	0	0	0	None	amrhyohesz.jpg
186	1	buildings of bright red and yellow line the harbor .	http://lt.umn.edu/earthducation/expedition2/wp-content/uploads/2011/08/update1-6.jpg	0	1	0	0	0	0	0		0	0	0	0	None	iwghhvixqp.jpg
187	1	all - in - one beard , hair & body trimmer	https://images.philips.com/is/image/PhilipsConsumer/QG3382_15-RTP-global-001?$jpglarge$&wid=1250	0	1	0	0	0	0	0		0	0	0	0	None	gcqlzhwzig.jpg
189	1	person and battle for position at the end of thursday 's race .	http://www.johnsoncitypress.com/image/2016/10/27/640x_cCM_q30/XC-Region-A-AA-JPG.jpg	0	0	0	1	1	0	0		0	0	0	0	None	jsozwjfeel.jpg
190	1	breakdown of the car on the road .	https://ak8.picdn.net/shutterstock/videos/33469738/thumb/1.jpg	0	1	0	0	1	0	0		0	0	0	0	None	qggrrquuwz.jpg
191	1	these are the most beautiful flowers on a cake i have ever seen .	https://i.pinimg.com/736x/4f/8c/61/4f8c618f98bf5fc54f96f340ba7f1bb0--gorgeous-cakes-pretty-cakes.jpg	0	0	0	1	0	0	0		0	0	0	0	None	gseuprnuja.jpg
192	1	proper proportions for a parachute dry fly	https://i.pinimg.com/736x/6e/13/67/6e1367f3c0523219547689b937837947--the-fly-shop-fly-fishing-flies.jpg	0	0	0	1	0	0	0		0	0	0	0	None	putzjxvrjb.jpg
193	1	decorative bottle stand for wine in the form of a heart on a wedding theme .	https://us.123rf.com/450wm/oleggol/oleggol1704/oleggol170400223/75499892-decorative-bottle-stand-for-wine-in-the-form-of-a-heart-on-a-wedding-theme-art-object-3d-illustratio.jpg?ver=6	0	0	0	1	0	0	0		0	0	0	0	None	ksmkmsqvkp.jpg
194	1	a fashion look featuring blouses , peace of leggings and boots .	https://i.pinimg.com/736x/e5/5a/42/e55a42b8be78d0d6dbb0fd9233b50ac5--family-portraits-timberland-boots.jpg	0	0	0	1	0	0	0		0	0	0	0	None	iiqqishnxp.jpg
195	1	a group of water lilies	https://floridadep.gov/sites/default/files/styles/general_page_images__scaled_to_900_pixels_/public/media-folders/media-root/Lake%20Jackson%20Aquatic%20Preserve-FDEP%20Staff-TravisMohrman-Fragrant%20water%20lily%20native%20plant%202.JPG?itok=7CHOnPq8	0	1	0	0	0	0	0		0	0	0	0	None	dwpgukeoug.jpg
196	1	when the weather gets cold it 's a sign to me that it 's time to bake !	https://realhousemoms.com/wp-content/uploads/25-of-the-Best-Holiday-Cookies-RH-HERO.jpg	0	0	0	1	0	0	0		0	0	0	0	None	ycsrxexvmy.jpg
197	1	soccer player , who led forward line , and person embrace as they make their way off the pitch	http://i.dailymail.co.uk/i/pix/2015/12/28/20/2FA81C8900000578-3376615-image-a-47_1451332883261.jpg	0	0	0	1	1	0	0		0	0	0	0	None	rizcsbwdgd.jpg
198	1	a young female pharmacist standing at the counter and showing a box of pills in the pharmacy .	https://thumb10.shutterstock.com/display_pic_with_logo/384598/454554793/stock-vector-an-african-american-young-female-pharmacist-standing-at-the-counter-and-showing-a-box-of-pills-in-454554793.jpg	0	1	0	0	0	0	0		0	0	0	0	None	hoorsoboge.jpg
199	1	freedom - happy free man in the car	https://us.123rf.com/450wm/believeinme33/believeinme331410/believeinme33141000149/32827829-freedom-happy-free-man-in-the-car.jpg?ver=6	0	0	0	1	0	0	0		0	0	0	0	None	hkdpdidpih.jpg
200	1	a durable , attractive metal black wand with gold - colored metal tips .	https://i.pinimg.com/736x/40/e1/83/40e1832104a21e79bc141f0a979601c7--wands-construction.jpg	0	0	0	1	0	0	0		0	0	0	0	None	jrextlywwh.jpg
201	1	lion laying in the grasslands	http://l7.alamy.com/zooms/717074660e854fd9ae03ecd5e3eec6ef/lion-laying-in-the-grasslands-hwbmx6.jpg	0	0	0	1	0	0	0		0	0	0	0	None	mazskoriia.jpg
202	1	wanting to settle in for the winter .	https://i.pinimg.com/736x/2f/2a/d0/2f2ad0797ad452e6208c8fbb27c7cd8c--winter-photos-cabin-fever.jpg	0	0	0	1	0	0	0		0	0	0	0	None	ktcehcbzdr.jpg
205	1	a stolen motorcycle was recovered from the home of person , police said .	http://www.mercedsunstar.com/news/9d6aao/picture82035257/alternates/FREE_640/13330875_1110997995625119_2134033517544198418_n	0	0	0	0	1	1	0		0	0	0	0	None	dllascyetk.jpg
206	1	person stepping into the freezing water	http://www.antarctica.gov.au/__data/assets/image/0014/114107/varieties/antarctic.jpg	0	1	0	0	0	0	0		0	0	0	0	None	irnjpcqtnc.jpg
207	1	latin pop artist performs live in concert	https://static9.imagecollect.com/preview/2036/f7fc9a660b98664	0	1	0	0	0	0	0		0	0	0	0	None	dlxekmitov.jpg
208	1	part of a car garage .	https://i.pinimg.com/736x/1d/84/2b/1d842bca74bf6acb31cae3ae6250ea7c--marco-island-car-garage.jpg	0	1	0	0	0	0	0		0	0	0	0	None	gmillwvrhi.jpg
209	1	this site is really worth noting lots of information .	https://i.pinimg.com/736x/42/db/c0/42dbc02897749a93fdec563ee38b5381--fossils-lots.jpg	0	0	0	0	0	1	0		0	0	0	0	None	mjexexjntr.jpg
210	1	heart shaped on hands forming a heart shape	http://l7.alamy.com/zooms/6c587595267f4cbead519b394c1e1297/heart-shaped-on-hands-forming-a-heart-shape-fnfjnn.jpg	0	1	0	0	0	0	0		0	0	0	0	None	zbaqchiygg.jpg
211	1	waiter picking up food from the kitchen	https://media.gettyimages.com/photos/waiter-picking-up-food-from-the-kitchen-picture-id634477763?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	npqvhhojcn.jpg
212	1	save organisation : photos outside government agency	http://www.urban75.org/photos/protest/images/nhs-protest-whitehall-march-2012-24.jpg	0	1	0	0	0	0	0		0	0	0	0	None	fzgimjjxbw.jpg
213	1	an artist selling his work	http://l7.alamy.com/zooms/09f63752b2ca4821a7e6e2c10d44a8e5/a-malawian-artist-selling-his-work-in-kalk-bay-cape-town-south-africa-cb9d2e.jpg	0	0	0	0	1	0	0		0	0	0	0	None	hjslbinybd.jpg
214	1	football player is next , and the midfielder has gone for the unkempt look .	http://i.dailymail.co.uk/i/pix/2014/11/30/239C181B00000578-2854808-Joey_Barton_is_next_and_the_QPR_midfielder_has_gone_for_the_unke-1_1417366381705.jpg	0	0	0	1	1	0	0		0	0	0	0	None	rfjvkcgubm.jpg
215	1	a box of toys on sale at a market	http://l7.alamy.com/zooms/0f0f2e828ecf499e82031c8859f3e760/a-box-of-toys-on-sale-at-a-ludlow-market-shropshire-england-cwxrhr.jpg	0	0	0	0	1	0	0		0	0	0	0	None	gapgpxbgzi.jpg
216	1	person is coming maps reveal the first days of snow	https://s-media-cache-ak0.pinimg.com/originals/21/c9/7e/21c97e7bda31a32ca6e0b46132b73c2d.jpg	0	1	0	0	0	0	0		0	0	0	0	None	srntvpiubn.jpg
217	1	shore : the tree in the ocean	https://image.shutterstock.com/z/stock-photo-monterey-california-shore-the-tree-in-the-ocean-64318813.jpg	0	0	0	1	0	0	0		0	0	0	0	None	qmydrdatjq.jpg
218	1	bride just after the wedding holding her bouquet of flowers	http://l7.alamy.com/zooms/abde821878da402cbbaa4c6fb63f04e7/bride-just-after-the-wedding-holding-her-bouquet-of-flowers-b75mad.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yqdxkumzyu.jpg
219	1	film director and actor attend award held	https://media.gettyimages.com/photos/filmmaker-david-o-russell-and-actor-bradley-cooper-attend-the-oscars-picture-id476301177?s=612x612	0	1	0	0	0	0	0		0	0	0	0	None	lcdpmmvvem.jpg
220	1	portrait of a young japanese woman	https://media.istockphoto.com/photos/portrait-of-a-young-japanese-woman-picture-id513484040?k=6&m=513484040&s=612x612&w=0&h=DfU_HWkt4iRUhTZtVCLT6lRUT2zqxzY6CNN5--Wm1X8=	0	1	0	1	0	0	0		0	0	0	0	None	vmlfzyqdnd.jpg
221	1	person on the movie scenes	https://alchetron.com/cdn/The-Men-Who-Tread-on-the-Tigers-Tail-images-bfb7bd65-5d88-4c45-a5af-c86be7c3d46.jpg	0	0	0	0	1	0	0		0	0	0	0	None	gptbkrnbvt.jpg
222	1	artist of musical group performs at day of the festival .	https://media.gettyimages.com/photos/vocalist-justin-warfield-of-she-wants-revenge-performs-at-day-3-of-picture-id112298213?k=6&m=112298213&s=612x612&w=0&h=ZVm8AG2XNkTuw2NYkXHnLMTCoaBpq5WAJr2HQ9PenXM=	0	1	0	0	0	0	0		0	0	0	0	None	pgriurxyuu.jpg
223	1	basketball point guard looks to pass the ball against sports team .	https://media.gettyimages.com/photos/brandon-knight-of-the-milwaukee-bucks-looks-to-pass-the-ball-against-picture-id185732593?k=6&m=185732593&s=612x612&w=0&h=C3llJ9Jbr0Rs71WGoPJ9WV8ealH9ig1YZcx1S9qfJsU=	0	0	0	1	1	0	0		0	0	0	0	None	jkkvcemart.jpg
224	1	have you come across industry ?	https://i0.wp.com/www.fashvo.com/wp-content/uploads/2017/11/Have-you-come-across-these-surprising-denim-Fashion-Trends-in-20173.jpg?resize=757%2C1136	0	0	0	1	0	1	0		0	0	0	0	None	hwcqyyjaxl.jpg
225	1	rugby player passes the ball during a training session .	https://media.gettyimages.com/photos/matt-duffie-passes-the-ball-during-a-melbourne-storm-nrl-training-at-picture-id483964209?k=6&m=483964209&s=612x612&w=0&h=BliTA9Rn87hr8Ya7Fjmp8cbkTuAHPAvyfRpAwKNlWkE=	0	1	0	0	1	0	0		0	0	0	0	None	faikdaddlm.jpg
226	1	set of ribbons isolated on blue background .	https://thumb7.shutterstock.com/display_pic_with_logo/3558395/450156961/stock-vector-set-of-ribbons-isolated-on-blue-background-vector-black-vintage-engraving-illustration-for-menu-450156961.jpg	0	1	0	0	0	0	0		0	0	0	0	None	uyysiozroh.jpg
227	1	actor is photographed for the observer .	https://media.gettyimages.com/photos/actor-olivia-colman-is-photographed-for-the-observer-on-november-21-picture-id492395409	1	0	0	0	1	0	0		0	0	0	0	None	hbialuzegr.jpg
228	1	vector illustration of a banner for festival .	https://thumb10.shutterstock.com/display_pic_with_logo/2638540/764328337/stock-vector-vector-illustration-of-a-banner-for-punjabi-festival-of-lohri-celebration-764328337.jpg	0	1	0	0	0	0	0		0	0	0	0	None	xmaojcnswf.jpg
229	1	no leaks reported after cars derail east .	https://shawglobalnews.files.wordpress.com/2016/05/clavet-cp-train-derailment-lb-5.jpg?quality=70&strip=all&w=720&h=405&crop=1	0	0	0	0	1	0	0		0	0	0	0	None	kynfmajava.jpg
230	1	the home of ice hockey player is on the market for $3.9 million .	http://cdn.abclocal.go.com/content/wpvi/images/cms/100614-wpvi-Ilya-Bryzgalov-house-IMG-2.jpg	0	0	0	0	1	0	0		0	0	0	0	None	jvawbryaor.jpg
231	1	person as a child , with her mother .	https://i.pinimg.com/736x/0b/3b/4f/0b3b4f439518a166b0fcf2ef3c9fb97c--bloomsbury-group-virginia-woolf.jpg	0	0	0	0	1	0	0		0	0	0	0	None	kjxjblhwkn.jpg
232	1	a snapshot of our office .	https://tbcdn.talentbrew.com/company/7795/v1_1/img/IowaSpotlight05.jpg	0	1	0	0	0	0	1	"not sure if i can distinctly say true because of the pronoun, is it indeed ""our"" office"	0	0	0	0	None	sqkdvaqsux.jpg
233	1	image detail for - fashion	https://i.pinimg.com/736x/f2/f6/91/f2f6917f084495745999b01730940a16--s-fashion-men-american-fashion.jpg	0	0	0	1	0	0	0		0	0	0	0	None	lwhyhgmjid.jpg
234	1	football player pulls a face for the camera during a photo call	https://media.gettyimages.com/photos/tottenham-and-england-player-paul-gascoigne-pulls-a-face-for-the-a-picture-id493905263?s=612x612	1	1	0	0	0	0	0		0	0	0	0	None	pekcfdrdux.jpg
235	1	map showing routes of principal explorers , from 1501 to image detail	http://www.bigmapblog.com/maps/map03/dd/VWRSnlghGIYLzqon_DD.jpg	1	0	0	0	0	0	0		0	0	0	0	None	wuejwvgvtz.jpg
236	1	foal in front of a white background	https://thumb9.shutterstock.com/display_pic_with_logo/85920/85920,1180546400,2/stock-photo-foal-in-front-of-a-white-background-3417869.jpg	0	1	0	0	0	0	0		0	0	0	0	None	vgqhltasrr.jpg
237	1	large set of plastic bottles isolated on black - the waste we produce	https://thumb1.shutterstock.com/display_pic_with_logo/79177/369753767/stock-photo-large-set-of-plastic-bottles-isolated-on-black-the-waste-we-produce-369753767.jpg	0	1	0	0	0	0	0		0	0	0	0	None	qtogsllhtb.jpg
238	1	an illustration of hands holding hearts to each other vector art illustration	https://media.istockphoto.com/vectors/an-illustration-of-four-hands-holding-hearts-to-each-other-vector-id466170559?k=6&m=466170559&s=612x612&w=0&h=1cVEDobUwtpoeCGkpMEIOEZrxAUITCl32vp9fI0DWUg=	0	1	0	0	0	0	0		0	0	0	0	None	hjunjatnzi.jpg
239	1	vector cartoon illustration of person with foot in the grave	http://emoticona.com/1024/vector-cartoon-illustration-of-a-moodie-character-holding-a-sandwich-with-one-foot-in-the-grave-by-johnny-sajem-709.jpg	0	1	0	0	0	0	0		0	0	0	0	None	dcgyvnuhhq.jpg
240	1	the batteries are tucked into the trees on top of the bluff overlooking strait .	https://travelingthepnw.files.wordpress.com/2015/04/dsc0228.jpg?w=1000	0	0	0	0	1	1	0		0	0	0	0	None	vdgkxdgutq.jpg
241	1	actor , 1950s , when she was in her twenties -- the most beautiful woman in the world at that time	https://s-media-cache-ak0.pinimg.com/originals/b1/69/36/b1693669402cd9cbad4e55280e12dfe9.jpg	0	0	0	1	0	0	0		0	0	0	0	None	aaqpabgdhk.jpg
242	1	a girl spends time outdoors with her pet bearded dragon	http://l7.alamy.com/zooms/c462ce1a3dd547dd8dbcc72d9fd087bc/a-girl-spends-time-outdoors-with-her-pet-bearded-dragon-in-lake-tahoe-c32t3f.jpg	0	1	0	0	1	0	0		0	0	0	0	None	rkulfnszdr.jpg
243	1	plants for sale in a nursery	http://l7.alamy.com/zooms/fa065147e59c423ab1dd55315b2330b0/plants-for-sale-in-a-garden-centre-and-plant-nursery-jaadn7.jpg	0	0	0	0	1	0	0		0	0	0	0	None	imbhcadjli.jpg
244	1	christmas tree with balls top view on a white background .	https://thumb1.shutterstock.com/display_pic_with_logo/2715982/336992528/stock-photo-christmas-tree-with-christmas-balls-top-view-on-a-white-background-d-illustration-336992528.jpg	0	1	0	0	0	0	0		0	0	0	0	None	jfmhkroanq.jpg
245	1	step by step ... 2	http://farm4.static.flickr.com/3439/3947135007_b88084fa86.jpg	0	0	0	0	1	0	0		0	0	0	0	None	yrineccora.jpg
246	1	art meets science at a wonderfully weird wedding	https://i1.wp.com/offbeatbride.com/files/2016/11/laurenkyleobb-28.jpg?fit=800%2C534	0	0	0	1	0	0	0		0	0	0	0	None	oyrijmysji.jpg
247	1	vector of a logo on a white background .	https://media.istockphoto.com/vectors/vector-of-an-orchid-logo-on-a-white-background-flower-vector-id859340308?k=6&m=859340308&s=612x612&w=0&h=nFcn9VQnxDf-gP1K7q_mbplbxVdq1fy9hrpUWWWafnc=	0	1	0	0	0	0	0		0	0	0	0	None	nduzmwpdxc.jpg
248	1	dry autumn oak leaf with water drops after rain in the forest park	http://l7.alamy.com/zooms/a5f1ce492aef4284a74888ca92742f15/dry-autumn-oak-leaf-with-water-drops-after-rain-in-the-forest-park-j2t3y3.jpg	0	1	0	0	1	0	0		0	0	0	0	None	bvnpxgjoii.jpg
249	1	create a safe environment at home for your child to thrive	http://s3.amazonaws.com/GoKids-Images/bigstock-Family-eating-healthy-breakfas-42576541.jpg	0	0	0	1	0	0	0		0	0	0	0	None	ohivhvuphz.jpg
250	1	landscape with mown grass and a haystack .	https://ak4.picdn.net/shutterstock/videos/3965404/thumb/1.jpg	0	1	0	0	0	0	0		0	0	0	0	None	henwtjbpzh.jpg
251	1	pair of hands holding our planet with icons on a white background	https://thumb7.shutterstock.com/display_pic_with_logo/1813235/391901494/stock-vector-pair-of-hands-holding-our-planet-with-icons-on-a-white-background-391901494.jpg	0	1	0	0	0	0	0		0	0	0	0	None	unwlewvony.jpg
